,ticket_id,UID,currency,sales,quantity,ticket_date
19,202308220070224,6ce750ce-4e86-56d3-a1c3-f7aa5bb2b60b6ce750ce-4e86-56d3-a1c3-f7aa5bb2b60b,USD,520.0,2,2023-08-22
20,202308220471578,92bb9c85-5e4d-5197-8c9e-18dc235b997c92bb9c85-5e4d-5197-8c9e-18dc235b997c,USD,1040.0,4,2023-08-22
21,202308220544567,8c48735a-c504-57b0-bede-44dfcece99e78c48735a-c504-57b0-bede-44dfcece99e7,USD,130.0,1,2023-08-22
22,202308220770826,8c48735a-c504-57b0-bede-44dfcece99e743df8964-3573-573f-bb5f-60216edd65a3,USD,520.0,4,2023-08-22
23,202308220936240,8c48735a-c504-57b0-bede-44dfcece99e7ea219266-adcb-5e79-9293-9d96782c4756,USD,130.0,1,2023-08-22
24,202308220180219,8c48735a-c504-57b0-bede-44dfcece99e75a42040d-48c1-52a0-95e4-6fff7013851f,USD,260.0,2,2023-08-22
25,202308220081017,8c48735a-c504-57b0-bede-44dfcece99e75a2e67f0-39d2-595c-8e52-a2835ed2a7d8,USD,260.0,2,2023-08-22
26,202308220538872,8c48735a-c504-57b0-bede-44dfcece99e7a5ec2d7c-85dd-546e-940b-380183386488,USD,390.0,3,2023-08-22
27,202308220028027,8c48735a-c504-57b0-bede-44dfcece99e73b07ef9b-625b-52c0-8188-813c9504487e,USD,520.0,4,2023-08-22
28,202308220115166,8c48735a-c504-57b0-bede-44dfcece99e7a5af0d29-a87e-52d8-8fe3-7544d2e0962e,USD,130.0,1,2023-08-22
29,202308220657418,8c48735a-c504-57b0-bede-44dfcece99e7b9a3a0ce-65cb-5121-8a0d-5b4dc2ebf8ad,USD,390.0,3,2023-08-22
30,202308220341863,c61bcbaa-2717-56c1-9a55-a9fc8924cdad4c5a3ecf-159b-592f-942e-6267a780e7f9,USD,130.0,1,2023-08-22
31,202308220771687,c61bcbaa-2717-56c1-9a55-a9fc8924cdad0de2ebdf-1ab5-5dcc-a23e-fb7621038d03,USD,130.0,1,2023-08-22
32,202308220147485,c61bcbaa-2717-56c1-9a55-a9fc8924cdad54784725-3a34-597f-a409-9fa2f751a1ca,USD,390.0,3,2023-08-22
33,202308220037141,c61bcbaa-2717-56c1-9a55-a9fc8924cdad5fa06669-e2d5-52cb-b5e2-9103cc001720,USD,130.0,1,2023-08-22
34,202308220250051,c61bcbaa-2717-56c1-9a55-a9fc8924cdad2dee3c7e-d849-54ee-ac01-42f5a228b66f,USD,520.0,4,2023-08-22
35,202308220349953,15c49f00-eaf0-5862-83df-20d48f4dfd2515c49f00-eaf0-5862-83df-20d48f4dfd25,USD,900.0,5,2023-08-22
36,202308220030658,aaf169ae-a9fc-5eb3-9e73-79550529e2f8cc0b80d2-dc65-5d9a-bd1b-b93c9ab9b69d,USD,900.0,5,2023-08-22
37,202308220556238,aaf169ae-a9fc-5eb3-9e73-79550529e2f84c2451e2-05e1-5e97-8197-91fc1c800639,USD,180.0,1,2023-08-22
38,202308220822325,3501516e-8a71-58c3-99f3-bb40ad51f12c3501516e-8a71-58c3-99f3-bb40ad51f12c,USD,420.0,3,2023-08-22
39,202308220775904,3501516e-8a71-58c3-99f3-bb40ad51f12c3a3d336f-7053-5c46-a5f9-4718bf356a72,USD,420.0,3,2023-08-22
40,202308220910725,71661aca-f072-56e0-a809-ebf4008d9d1d71661aca-f072-56e0-a809-ebf4008d9d1d,USD,420.0,4,2023-08-22
41,202308220382212,71661aca-f072-56e0-a809-ebf4008d9d1d8938757d-db8e-5cde-8ddd-4de277e33bde,USD,315.0,3,2023-08-22
42,202308220641294,1fb27f91-a3d2-5bf7-97bb-0c246875d6a013837bdf-6de9-55fc-94ea-0a72fec9a74a,USD,440.0,4,2023-08-22
43,202308220049294,3bdce947-8063-5c05-b629-2e935c59c3ed3bdce947-8063-5c05-b629-2e935c59c3ed,USD,750.0,3,2023-08-22
44,202308220333385,3bdce947-8063-5c05-b629-2e935c59c3ed828a3c17-e808-59e7-ae4f-0d9963d423c8,USD,1250.0,5,2023-08-22
45,202308220548674,26418df5-ac17-5b5b-be60-a5c75cd0ebf026418df5-ac17-5b5b-be60-a5c75cd0ebf0,USD,250.0,1,2023-08-22
46,202308220414314,26418df5-ac17-5b5b-be60-a5c75cd0ebf09e086b4b-cc8c-5fce-93a1-18e17fda71d3,USD,1250.0,5,2023-08-22
47,202308220936152,26418df5-ac17-5b5b-be60-a5c75cd0ebf0d0dd094d-c99d-52ba-83e3-c1758639384f,USD,1250.0,5,2023-08-22
48,202308220625940,19069907-7109-5d04-a28d-64566c90e1d219069907-7109-5d04-a28d-64566c90e1d2,USD,1100.0,5,2023-08-22
49,202308220472179,9c69ede6-c92c-5b83-b2ac-9b4869a365019c69ede6-c92c-5b83-b2ac-9b4869a36501,USD,200.0,2,2023-08-22
50,202308220199820,9c69ede6-c92c-5b83-b2ac-9b4869a36501622407e5-e5e7-582e-9a49-9276acd02e97,USD,400.0,4,2023-08-22
51,202308220899572,9c69ede6-c92c-5b83-b2ac-9b4869a36501aa95add5-519b-5c7d-b633-b276d13a239f,USD,500.0,5,2023-08-22
52,202308220587639,9c69ede6-c92c-5b83-b2ac-9b4869a365012576d759-4030-594b-9a82-e815b80c23b8,USD,300.0,3,2023-08-22
53,202308220394432,cd559baa-3615-5af4-b079-8f6c7d0844acdd35c935-6f3d-5f79-9c4b-c53f0d9fd333,USD,600.0,4,2023-08-22
54,202308220657027,5c0bea50-1f94-5f2d-ab8d-812e36cd7b1a5c0bea50-1f94-5f2d-ab8d-812e36cd7b1a,USD,400.0,2,2023-08-22
55,202308220722680,5419dec2-10c6-53ea-9141-26e607e681645419dec2-10c6-53ea-9141-26e607e68164,USD,140.0,1,2023-08-22
56,202308220773587,5419dec2-10c6-53ea-9141-26e607e681641a5d9064-0bfb-50b0-906b-d2ab85e18fd4,USD,140.0,1,2023-08-22
57,202308220631124,453fbb86-d2b5-534f-9c72-ac6ea3bf1dbbf7942e7b-bd6e-5471-a924-dcf8d746479c,USD,185.0,1,2023-08-22
58,202308220354555,7f22a2c3-aca1-5d00-b8e3-04396c5e5cbe7f22a2c3-aca1-5d00-b8e3-04396c5e5cbe,USD,293.90999999999997,3,2023-08-22
59,202308220497275,7f22a2c3-aca1-5d00-b8e3-04396c5e5cbe4d28dc1e-c294-552f-8c2b-128fc2c33ddb,USD,195.94,2,2023-08-22
60,202308220854773,469b7fc0-a820-5956-8a81-ce3b72409cff469b7fc0-a820-5956-8a81-ce3b72409cff,USD,170.91,3,2023-08-22
61,202308220396986,469b7fc0-a820-5956-8a81-ce3b72409cffd89be744-9186-5025-8dad-81f0c191fc86,USD,227.88,4,2023-08-22
62,202308220189621,469b7fc0-a820-5956-8a81-ce3b72409cff5d2026f6-6ead-57ea-8ccb-8eed02750902,USD,227.88,4,2023-08-22
63,202308220615479,469b7fc0-a820-5956-8a81-ce3b72409cffc3698735-a1a3-5a73-b37f-04c1ae19a0cf,USD,56.97,1,2023-08-22
64,202308220248390,db6c3363-c170-5e6f-af98-ecde8549e1d1db6c3363-c170-5e6f-af98-ecde8549e1d1,USD,195.94,2,2023-08-22
65,202308220060199,db6c3363-c170-5e6f-af98-ecde8549e1d1e02f9ed3-46a3-5df3-9c13-13a83a61481d,USD,97.97,1,2023-08-22
66,202308220400379,db6c3363-c170-5e6f-af98-ecde8549e1d139ec31c5-4b6f-51b8-aa96-2e263e59dc14,USD,489.85,5,2023-08-22
67,202308220913459,4c9c28d9-2373-5c8d-9e13-990e238362524c9c28d9-2373-5c8d-9e13-990e23836252,USD,79.97,1,2023-08-22
68,202308220181398,0e9ecac2-281b-510c-b098-dc5cf5ba997b0e9ecac2-281b-510c-b098-dc5cf5ba997b,USD,339.88,4,2023-08-22
69,202308220939170,0e9ecac2-281b-510c-b098-dc5cf5ba997b8df0d5f9-bb2d-5dda-bf4e-c006e48e6a26,USD,84.97,1,2023-08-22
70,202308220629254,35c82d0a-aae9-5bd3-9f92-811fc9f1822735c82d0a-aae9-5bd3-9f92-811fc9f18227,USD,113.94,2,2023-08-22
71,202308220820188,35c82d0a-aae9-5bd3-9f92-811fc9f18227ec3c39df-06ea-5cf0-aa45-f776888ab794,USD,170.91,3,2023-08-22
72,202308220656195,35c82d0a-aae9-5bd3-9f92-811fc9f182277e4c1be0-88ec-5bd2-9f59-cff6cb62b6ea,USD,284.85,5,2023-08-22
73,202308220127482,53944fdb-5ac7-5f91-9001-dee4fc83ddf4ec305475-0cd4-5cda-9781-d655ea2902c8,USD,240.0,2,2023-08-22
74,202308220358473,53944fdb-5ac7-5f91-9001-dee4fc83ddf404cfff0a-dcee-5881-882d-337a5736c6de,USD,480.0,4,2023-08-22
75,202308220405860,53944fdb-5ac7-5f91-9001-dee4fc83ddf43ec3e2da-794b-5441-841e-fdc79c386a96,USD,360.0,3,2023-08-22
76,202308220872133,53944fdb-5ac7-5f91-9001-dee4fc83ddf489c6b470-e9f3-5d6e-846b-b5a2cd8518a5,USD,120.0,1,2023-08-22
77,202308220890454,997b0dbf-ac2f-57d6-a130-534afabe3458997b0dbf-ac2f-57d6-a130-534afabe3458,USD,170.91,3,2023-08-22
78,202308220194613,997b0dbf-ac2f-57d6-a130-534afabe3458d3f5ef3e-b260-5cfa-8a01-69af2ba55b81,USD,284.85,5,2023-08-22
79,202308220890150,997b0dbf-ac2f-57d6-a130-534afabe3458a3e6363b-2d1b-5c13-b18d-4c428fbf6aac,USD,170.91,3,2023-08-22
80,202308220407191,8c1d3b0b-de36-524c-bce6-8773b164dea026f955b5-1186-5cfa-b021-8ac086dff361,USD,245.91,3,2023-08-22
81,202308220467366,8c1d3b0b-de36-524c-bce6-8773b164dea0ff977316-b6e4-5394-9ac4-205097edb09a,USD,163.94,2,2023-08-22
82,202308220079562,8c1d3b0b-de36-524c-bce6-8773b164dea011cb7041-8358-50ac-bb01-9011897e5c6a,USD,409.85,5,2023-08-22
83,202308220529544,bbd92a96-87d3-52dd-baed-7d60de18a68e97c4ae91-07ca-5aa6-aa86-e12b561a2e20,USD,520.0,4,2023-08-22
84,202308220912516,bbd92a96-87d3-52dd-baed-7d60de18a68ea6e0c353-50a0-555f-bcb4-884e172678b4,USD,520.0,4,2023-08-22
85,202308220994842,bbd92a96-87d3-52dd-baed-7d60de18a68e358de45a-ab01-5ce7-a02b-89f9ad91caf1,USD,260.0,2,2023-08-22
86,202308220533035,bbd92a96-87d3-52dd-baed-7d60de18a68e8a3e45fe-d339-53b0-8d09-f17304a41c66,USD,260.0,2,2023-08-22
87,202308220565975,bbd92a96-87d3-52dd-baed-7d60de18a68e041b2703-adad-5a45-ae5f-01e90d83b442,USD,260.0,2,2023-08-22
88,202308220624769,b677655e-be0e-51f7-896e-9f4f6e8dcecbb677655e-be0e-51f7-896e-9f4f6e8dcecb,USD,450.0,3,2023-08-22
89,202308220571022,5cba7598-6d42-5009-bef3-205605fba8badc8f2e74-7ed2-5e97-b5d8-cb2aa4fc7e1e,USD,150.0,2,2023-08-22
90,202308220657716,5cba7598-6d42-5009-bef3-205605fba8ba8d3f2d13-9022-59b7-9ca6-4c6fc337d08b,USD,225.0,3,2023-08-22
91,202308220945721,5cba7598-6d42-5009-bef3-205605fba8bacfead1de-a37a-5975-8122-70fb45ebddf3,USD,225.0,3,2023-08-22
92,202308220745095,5cba7598-6d42-5009-bef3-205605fba8ba72185efa-8fdd-5e58-94a0-4b5434980db5,USD,300.0,4,2023-08-22
93,202308220850636,d3d13bd0-8a63-5a47-ab42-94d19ff3d4aed3d13bd0-8a63-5a47-ab42-94d19ff3d4ae,USD,450.0,5,2023-08-22
94,202308220396773,d3d13bd0-8a63-5a47-ab42-94d19ff3d4ae11e0de87-c5f6-51d0-9760-ba30a04d3e4f,USD,180.0,2,2023-08-22
95,202308220717047,6ae4334a-59ca-552b-9a6c-c7003bcfeaea6ae4334a-59ca-552b-9a6c-c7003bcfeaea,USD,323.88,4,2023-08-22
96,202308220213189,6ae4334a-59ca-552b-9a6c-c7003bcfeaeadfe25e18-9ca9-50d7-ad53-efe8ee5367f1,USD,404.85,5,2023-08-22
97,202308220226077,46338d5f-4ca8-52e7-8a78-c76cc2f8446646338d5f-4ca8-52e7-8a78-c76cc2f84466,USD,203.91,3,2023-08-22
98,202308220353111,46338d5f-4ca8-52e7-8a78-c76cc2f844661c7b29a8-f47e-508e-9469-b1e6e5080939,USD,339.85,5,2023-08-22
99,202308220867731,46338d5f-4ca8-52e7-8a78-c76cc2f8446688a8da6f-8272-5139-9ce5-838351144c88,USD,271.88,4,2023-08-22
100,202308220669229,46338d5f-4ca8-52e7-8a78-c76cc2f84466e2b7bd6a-58b3-5929-846d-e8a53a9865ac,USD,203.91,3,2023-08-22
101,202308220087271,46338d5f-4ca8-52e7-8a78-c76cc2f844660c428731-8723-50b9-9f85-638469ea5f05,USD,339.85,5,2023-08-22
102,202308220355272,46338d5f-4ca8-52e7-8a78-c76cc2f844669aab0d7a-445f-510c-9283-9e94507be630,USD,271.88,4,2023-08-22
103,202308220168611,60daf6dd-4778-55d3-b6aa-58f1cb986bb3cf3d36fb-4bee-5f49-b557-ed147f6575ac,USD,600.0,4,2023-08-22
104,202308220129898,6750bb83-7aee-5d70-ba59-77e0141b30745f4041d0-61d7-5cd2-aa1e-1b25063a533b,USD,320.0,2,2023-08-22
105,202308220063706,6750bb83-7aee-5d70-ba59-77e0141b30749dbe4c6e-b451-5ec5-9877-b746522d8910,USD,800.0,5,2023-08-22
106,202308220070497,2455db62-5f2f-5597-b785-ec41cafc3f432455db62-5f2f-5597-b785-ec41cafc3f43,USD,320.0,2,2023-08-22
107,202308220971235,2455db62-5f2f-5597-b785-ec41cafc3f43b0a462c7-756a-50f3-8cbd-7bd21609f3ee,USD,320.0,2,2023-08-22
108,202308220128622,2455db62-5f2f-5597-b785-ec41cafc3f43c82ed093-7c95-598e-9a09-f60f3623a900,USD,160.0,1,2023-08-22
109,202308220805982,b3470e10-8ae1-518f-9e9b-e4c8bd34181b3b673002-02ab-5891-b673-720b7b31ccdc,USD,480.0,4,2023-08-22
110,202308220502548,b3470e10-8ae1-518f-9e9b-e4c8bd34181b85d943cb-2589-576d-b5c0-32b2d002818f,USD,120.0,1,2023-08-22
111,202308220586962,934ae0f4-bb7d-528d-980b-48b7b03b8ce4315d5e5a-8857-5638-a82f-aa9f9c98c14a,USD,120.0,1,2023-08-22
112,202308220506649,934ae0f4-bb7d-528d-980b-48b7b03b8ce41fda6d50-ff5c-512f-b155-5cca0ef76f09,USD,360.0,3,2023-08-22
113,202308220783731,934ae0f4-bb7d-528d-980b-48b7b03b8ce47e1ee300-7c31-5bb8-938e-985dcdd34e2a,USD,480.0,4,2023-08-22
114,202308220173176,934ae0f4-bb7d-528d-980b-48b7b03b8ce4fcc0c0c7-f63e-5d58-83cd-17d9bd22190a,USD,120.0,1,2023-08-22
115,202308220904197,934ae0f4-bb7d-528d-980b-48b7b03b8ce4a9dbd74c-6e6e-5e43-8ccd-901b52b875c9,USD,480.0,4,2023-08-22
116,202308220547827,492fefa9-b195-5216-be8e-3245d67d2523492fefa9-b195-5216-be8e-3245d67d2523,USD,140.0,1,2023-08-22
117,202308220694852,492fefa9-b195-5216-be8e-3245d67d2523fcb9600c-0b11-593d-9299-200003ee803c,USD,420.0,3,2023-08-22
118,202308220074654,492fefa9-b195-5216-be8e-3245d67d25235010b397-732f-57b6-8e8b-09e25d3adca7,USD,420.0,3,2023-08-22
119,202308220198249,492fefa9-b195-5216-be8e-3245d67d2523fd70d1e1-f4ad-5e86-93c7-37330ac69e84,USD,560.0,4,2023-08-22
120,202308220102487,492fefa9-b195-5216-be8e-3245d67d252362f5868f-50ec-5a8d-9f50-da55e1a68b3c,USD,700.0,5,2023-08-22
121,202308220104826,f7f230ad-a37d-58de-8d3c-1228c4bc416ff7f230ad-a37d-58de-8d3c-1228c4bc416f,USD,125.0,1,2023-08-22
122,202308220853287,f7f230ad-a37d-58de-8d3c-1228c4bc416f0f4f5b07-d7fa-505e-a54b-fec3c79b235d,USD,625.0,5,2023-08-22
123,202308220654564,f7f230ad-a37d-58de-8d3c-1228c4bc416f3acdecf5-62b1-5643-81b8-18ea265a8454,USD,625.0,5,2023-08-22
124,202308220970605,f7f230ad-a37d-58de-8d3c-1228c4bc416f8f81dec3-31f5-509b-87a8-62d6f338f84f,USD,250.0,2,2023-08-22
125,202308220750673,f7f230ad-a37d-58de-8d3c-1228c4bc416f554ebb4a-72dc-5079-a55f-458f1d07973e,USD,500.0,4,2023-08-22
126,202308220705151,8a4ecc66-2b3a-587c-9495-5c87df8e10b58a4ecc66-2b3a-587c-9495-5c87df8e10b5,USD,600.0,3,2023-08-22
127,202308220209066,8a4ecc66-2b3a-587c-9495-5c87df8e10b579bdaca9-5642-567a-902c-a9edbb6335e2,USD,600.0,3,2023-08-22
128,202308220934442,8a4ecc66-2b3a-587c-9495-5c87df8e10b50322dfc8-8140-5890-b57c-dd7e856c07ff,USD,600.0,3,2023-08-22
129,202308220118510,8c68507f-c327-5e5e-9228-4e99f6684ff18c68507f-c327-5e5e-9228-4e99f6684ff1,USD,200.0,1,2023-08-22
130,202308220587973,b31a6345-3ec8-58ed-acf7-c640297d9e6e2fb71b11-5791-5354-8a89-be3d37165a26,USD,600.0,4,2023-08-22
131,202308220779484,1b3fc7c0-ebc8-53e0-bf60-29a137f0317de121c795-65cc-593f-a69a-e2d7367ab4a0,USD,625.0,5,2023-08-22
132,202308220158768,1b3fc7c0-ebc8-53e0-bf60-29a137f0317dcf33aa9b-6901-5a7b-ae45-b81a6ed7fa3a,USD,625.0,5,2023-08-22
133,202308220672284,c21abbc4-ef7f-5758-bd48-090ec6dfb317c21abbc4-ef7f-5758-bd48-090ec6dfb317,USD,1000.0,5,2023-08-22
134,202308220115265,dba66518-331b-5a1f-9e52-43bb23fe185158594d45-d832-5307-9fb8-dfa13c35383a,USD,500.0,5,2023-08-22
135,202308220625168,dba66518-331b-5a1f-9e52-43bb23fe1851c4e1fff4-1df1-55da-ba8c-6a8f0fd908e6,USD,200.0,2,2023-08-22
136,202308220969169,dba66518-331b-5a1f-9e52-43bb23fe1851e11d9e0e-ad04-576f-aa90-db963da518db,USD,100.0,1,2023-08-22
137,202308220332646,1c0ceb9d-1a28-5b39-8ea9-9d3dc699616b1c0ceb9d-1a28-5b39-8ea9-9d3dc699616b,USD,500.0,5,2023-08-22
138,202308220434536,c748d72d-6678-561b-bcea-a089afda317dce1b2f1c-7a43-5ada-a940-02b254789497,USD,300.0,3,2023-08-22
139,202308220109771,c748d72d-6678-561b-bcea-a089afda317dec7eb01f-bb11-5ac9-886d-d2893b027cf6,USD,500.0,5,2023-08-22
140,202308220494953,c748d72d-6678-561b-bcea-a089afda317dcb774777-b537-50a0-901e-663a879f07e8,USD,100.0,1,2023-08-22
141,202308220075165,c748d72d-6678-561b-bcea-a089afda317daa8d62ae-64c1-5f71-8514-3231571e3362,USD,500.0,5,2023-08-22
142,202308220144600,de326ab4-eaf4-5c8c-bf2b-88599fc289b0aa987cff-3a31-5b00-b937-cebd2ef7577c,USD,280.0,2,2023-08-22
143,202308220979393,de326ab4-eaf4-5c8c-bf2b-88599fc289b09bfe36a5-9891-5c9b-8099-1d81523149e7,USD,700.0,5,2023-08-22
144,202308220932420,81745ce2-6446-5bc2-8ddf-663636832e4b81745ce2-6446-5bc2-8ddf-663636832e4b,USD,525.0,5,2023-08-22
145,202308220964640,81745ce2-6446-5bc2-8ddf-663636832e4b4ffe8811-f602-5cc7-a8cb-3cf7e118d031,USD,525.0,5,2023-08-22
146,202308220023365,039d5271-5f70-5c7b-80ef-6a989757886a039d5271-5f70-5c7b-80ef-6a989757886a,USD,320.0,4,2023-08-22
147,202308220466779,db6bfd5b-ff78-5dc7-8d82-330febd312d5db6bfd5b-ff78-5dc7-8d82-330febd312d5,USD,160.0,1,2023-08-22
148,202308220892895,db6bfd5b-ff78-5dc7-8d82-330febd312d5ec9480bd-f08a-5ed6-815b-96f552dd755c,USD,800.0,5,2023-08-22
149,202308220098704,db6bfd5b-ff78-5dc7-8d82-330febd312d54c54b791-eac5-5277-a242-65fa2a117e64,USD,640.0,4,2023-08-22
150,202308220713504,db6bfd5b-ff78-5dc7-8d82-330febd312d538dedb9f-b8fd-5bb5-b931-31808b7b889f,USD,640.0,4,2023-08-22
151,202308220949197,db6bfd5b-ff78-5dc7-8d82-330febd312d517df1142-66dd-59c1-af3e-8605c588f9cf,USD,320.0,2,2023-08-22
152,202308220212942,db6bfd5b-ff78-5dc7-8d82-330febd312d59a135e52-b859-5437-80dd-cc600c6ce4fc,USD,160.0,1,2023-08-22
153,202308220434341,db6bfd5b-ff78-5dc7-8d82-330febd312d517254e6e-2440-5814-8e96-8dd287b6a338,USD,640.0,4,2023-08-22
154,202308220505340,db6bfd5b-ff78-5dc7-8d82-330febd312d54772d031-067e-5573-8540-2cd708ce6077,USD,640.0,4,2023-08-22
155,202308220187231,769c5530-07d0-50db-b8c2-bb30ecdc812a769c5530-07d0-50db-b8c2-bb30ecdc812a,USD,600.0,3,2023-08-22
156,202308220121615,769c5530-07d0-50db-b8c2-bb30ecdc812aff8f0c6c-e3c3-5843-89f0-5207b4eccffc,USD,200.0,1,2023-08-22
157,202308220749713,769c5530-07d0-50db-b8c2-bb30ecdc812aed32a66a-826b-51c1-882f-dd65b29cd114,USD,200.0,1,2023-08-22
158,202308220213969,769c5530-07d0-50db-b8c2-bb30ecdc812a3a947540-6475-5ec0-b64e-c36adec60b3f,USD,600.0,3,2023-08-22
159,202308220971016,769c5530-07d0-50db-b8c2-bb30ecdc812aa6e62794-4087-587e-94a2-6be71629ea66,USD,1000.0,5,2023-08-22
160,202308220483330,769c5530-07d0-50db-b8c2-bb30ecdc812a483b4ae9-927f-5004-9591-41e2feadc884,USD,800.0,4,2023-08-22
161,202308220813926,769c5530-07d0-50db-b8c2-bb30ecdc812a78014220-b8b4-5676-bd5d-c30069c6f6ab,USD,200.0,1,2023-08-22
162,202308220906388,da4794f6-becc-587d-a0e9-fa0e938e5f7dca668c95-c6af-5b6a-8816-bc119f9fcbb8,USD,340.0,2,2023-08-22
163,202308220869374,da4794f6-becc-587d-a0e9-fa0e938e5f7db9fb943a-2cdf-554a-81ce-b346c2a715b4,USD,170.0,1,2023-08-22
164,202308220551949,d523f28c-9a8f-56a2-b24a-897d34362c29d523f28c-9a8f-56a2-b24a-897d34362c29,USD,540.0,3,2023-08-22
165,202308220269123,d523f28c-9a8f-56a2-b24a-897d34362c294d7ef7d2-9278-5bbf-9b2a-3a516fab76d0,USD,540.0,3,2023-08-22
166,202308220607380,ea7cb5ec-8db6-5603-8c98-57fee5f471f4ea7cb5ec-8db6-5603-8c98-57fee5f471f4,USD,160.0,1,2023-08-22
167,202308220197090,ea7cb5ec-8db6-5603-8c98-57fee5f471f4b38ad126-cdf2-5895-a787-8a3651a26c47,USD,640.0,4,2023-08-22
168,202308220067961,ea7cb5ec-8db6-5603-8c98-57fee5f471f49cc8377e-a1ba-53c6-936a-7ba565daef56,USD,160.0,1,2023-08-22
169,202308220162903,ea7cb5ec-8db6-5603-8c98-57fee5f471f43d001185-a335-55fd-a4d7-d80c62a45c05,USD,160.0,1,2023-08-22
170,202308220635012,ea7cb5ec-8db6-5603-8c98-57fee5f471f4ffa57434-15e7-5eec-a035-11c7c6738c8d,USD,160.0,1,2023-08-22
171,202308220091975,ea7cb5ec-8db6-5603-8c98-57fee5f471f4bd18401a-13e9-5306-9ea0-64e91d1c1716,USD,640.0,4,2023-08-22
172,202308220967161,4c22b578-04b0-57d9-a4c0-7d24551e53b94c22b578-04b0-57d9-a4c0-7d24551e53b9,USD,640.0,4,2023-08-22
173,202308220465724,d17f1b37-385f-5dd9-8f6b-927ec125b030d17f1b37-385f-5dd9-8f6b-927ec125b030,USD,260.0,2,2023-08-22
174,202308220670441,d17f1b37-385f-5dd9-8f6b-927ec125b030ffca2427-a7e7-5714-af63-660281e934ef,USD,650.0,5,2023-08-22
175,202308220667370,5924317e-9b6f-5ef2-91d0-eefaaa8b1b995924317e-9b6f-5ef2-91d0-eefaaa8b1b99,USD,400.0,4,2023-08-22
176,202308220956604,5924317e-9b6f-5ef2-91d0-eefaaa8b1b995e1572f8-f1d0-5f6a-b18e-56a286c0239e,USD,100.0,1,2023-08-22
177,202308220729508,420912cb-6afb-5d7a-bcff-28fe86e744c5420912cb-6afb-5d7a-bcff-28fe86e744c5,USD,720.0,4,2023-08-22
178,202308220821922,134d2a95-89fd-5d80-87f4-2c0b9c56e992134d2a95-89fd-5d80-87f4-2c0b9c56e992,USD,920.0,4,2023-08-22
179,202308220251242,28d9b872-e278-5709-a0de-0491aad0aba228d9b872-e278-5709-a0de-0491aad0aba2,USD,620.0,4,2023-08-22
